Hoarding Id,City,Location,Facing Traffic From,Traffic To,HOARDING SIZE,NAME OF ROAD,LANDMARK,TYPE OF AREA,LIT/NONLIT,BOARD LOCATION,Contact,Email,img_link,file_name
360, Nashik,Malegaon-Ram setu Pool,,,20X10,,Ram setu Pool,,NL,Malegaon-Ram setu Pool,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Malegoan Ramsetu 20x10 uti (4).JPG,1_Q00360_thumb_front
361, Kolhapur,Kolhapur City,Kolhapur City,Kolhapur City,Kolhapur City,Kolhapur City,Kolhapur City,Kolhapur City,Kolhapur City,Kolhapur City,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ajra_Bus_Stand_20x20_.JPG,1_Q00361_thumb_front
362, Kolhapur,Kolhapu Taluka Places,Kolhapu Taluka Places,Kolhapu Taluka Places,Kolhapu Taluka Places,Kolhapu Taluka Places,Kolhapu Taluka Places,Kolhapu Taluka Places,Kolhapu Taluka Places,Kolhapu Taluka Places,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ajra_Bus_Stand_20x20_.JPG,1_Q00362_thumb_front
363, Kolhapur,Ajara Bus Stand,,,20X20,,,,NL,Ajara Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ajra_Bus_Stand_20x20_.JPG,1_Q00363_thumb_front
364, Kolhapur,Ajara Bus Stand,,,20X10,,,,NL,Ajara Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Copy of Ajara Bus stand 20x10.JPG,1_Q00364_thumb_front
365, Kolhapur,Ajara Opp Bus Stand,,,20X20,,,,NL,Ajara Opp Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ajra_Opp.Bus_Stand_20x20.JPG,1_Q00365_thumb_front
366, Kolhapur,Gadhinglaj Bus Stand,,,20X20,,,,NL,Gadhinglaj Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Gadhingluj_Bus_Stand_20x20.JPG,1_Q00366_thumb_front
367, Kolhapur,Gadhinglaj Bus Stand,,,20X10,,,,NL,Gadhinglaj Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Gadhinglaj Bus Stand 20'x10' (28).JPG,1_Q00367_thumb_front
368, Kolhapur,Gadhinglaj Nagarpalika road,,,20X10,Gadhinglaj Nagarpalika road,,,NL,Gadhinglaj Nagarpalika road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Copy of Gadhinglaj_Nagarpalika_Road_20x10__24_.JPG,1_Q00368_thumb_front
369, Kolhapur,Gadhinglaj Nagarpalika road,,,20X10,Gadhinglaj Nagarpalika road,,,NL,Gadhinglaj Nagarpalika road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Gadhinglaj_Nagarpalika_Road_20x10__24_.JPG,1_Q00369_thumb_front
370, Kolhapur,Kagal Bus Stand,,,20X10,,,,NL,Kagal Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Kagal_Bus_Stand_20x10.JPG,1_Q00370_thumb_front
371, Kolhapur,Kagal Bus Stand,,,20X10,,,,NL,Kagal Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Kagal Bus stand_20'x10' (1)-.jpg,1_Q00371_thumb_front
372, Kolhapur,Hupri Main road,,,20X10,Hupri Main road,,,NL,Hupri Main road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Hupri_Main_Road_20x10__1_.JPG,1_Q00372_thumb_front
373, Kolhapur,Ichalkaranji,,,,Ichalkaranji,,Ichalkaranji,,Ichalkaranji,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ichalkaranji Zenda Chauk 40x20 (2).JPG,1_Q00373_thumb_front
374, Kolhapur,Zenda Chowk Main Road,,,40X20,Main Road,,,NL,Zenda Chowk Main Road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ichalkaranji Zenda Chauk 40x20 (2).JPG,1_Q00374_thumb_front
375, Kolhapur,Zenda Chowk Main Road,,,40X20,,,,NL,Zenda Chowk Main Road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ichalkaranji_Zenda Chouk_40x20 (18).JPG,1_Q00375_thumb_front
376, Kolhapur,"Shivaji Statue, S. T. Stand Area",,,20X10,,,,NL,"Shivaji Statue, S. T. Stand Area",9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ichalkarangi Shivaji Putla 20x10.JPG,1_Q00376_thumb_front
377, Kolhapur,"Shivaji Statue, S. T. Stand Area",,,20X10,,,,NL,"Shivaji Statue, S. T. Stand Area",9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ichalkarangi  Opp Bus Stand 20x10.JPG,1_Q00377_thumb_front
378, Kolhapur,"Shahu Putala, S T Stand Road",,,20X10,S T Stand Road,,,NL,"Shahu Putala, S T Stand Road",9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ichalkarangi Bus Stand 20x10.jpg,1_Q00378_thumb_front
379, Kolhapur,"Opp. Rajaram Stadium, near Filter House",,,20X10,,,,NL,"Opp. Rajaram Stadium, near Filter House",9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ichalkaranji Rajaram stedium 20x10.jpg,1_Q00379_thumb_front
380, Kolhapur,"Opp. Rajaram Stadium, near Filter House",,,20X10,,,,NL,"Opp. Rajaram Stadium, near Filter House",9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ichalkaranji Filter House 20'x10' (14).JPG,1_Q00380_thumb_front
381, Kolhapur,"Rani Bagicha Gate, Near Rajaram Stadium",,,20X10,,,,NL,"Rani Bagicha Gate, Near Rajaram Stadium",9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ichalkaranji Ranigate 20x10.JPG,1_Q00381_thumb_front
382, Kolhapur,Ichalkaranji Janta Chauk,,,20X20,,,,NL,Ichalkaranji Janta Chauk,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ichalkaranji Janta Chauk 20x20-.jpg,1_Q00382_thumb_front
383, Kolhapur,Ichalkaranji City Entrance Kabnur Phata,,,20X10,,,,NL,Ichalkaranji City Entrance Kabnur Phata,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ichalkaranji__City_Entrance__Kabnur_20_x_10.JPG,1_Q00383_thumb_front
384, Beed,Beed City,Beed City ,Beed City ,,Beed City,Beed City,,,Beed City,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed Ambedkar Chauk 30'x15' (3).JPG,1_Q00384_thumb_front
385, Beed,Ambedkar Chauk,,,30X15,,,,NL,Ambedkar Chauk,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed Ambedkar Chauk 30'x15' (3).JPG,1_Q00385_thumb_front
386, Beed,Nava Pool,,,30X20,,,,NL,Nava Pool,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed  Nava pool 30x20 (7).JPG,1_Q00386_thumb_front
387, Beed,Nava Pool,,,30X20,,,,NL,Nava Pool,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed_Nayapool-_30x_20__13_.JPG,1_Q00387_thumb_front
388, Beed,Nava Pool,,,30X10,,,,NL,Nava Pool,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed_Nava Pool_30'x10' (2).JPG,1_Q00388_thumb_front
389, Beed,Nava Pool,,,60X20,,,,NL,Nava Pool,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed Nava Pool  60'x20' (6).JPG,1_Q00389_thumb_front
390, Beed,Nava Pool,,,20X20,,,,NL,Nava Pool,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed_Navapool-_20x_20_1_.JPG,1_Q00390_thumb_front
391, Beed,Mondha Pool,,,40X20,,,,NL,Mondha Pool,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed Mondha Pool  40x20.JPG,1_Q00391_thumb_front
392, Beed,Mondha Pool,,,50X20,,,,NL,Mondha Pool,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed  Mondha Pool 50'X20' (6).JPG,1_Q00392_thumb_front
393, Beed,Mondha Pool,,,60X20,,,,NL,Mondha Pool,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed Mondha Pool 60'x20' (2).JPG,1_Q00393_thumb_front
394, Beed,Mondha Pool,,,60X20,,,,NL,Mondha Pool,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed Mondha Pool  60x20 (10).JPG,1_Q00394_thumb_front
395, Beed,Jalna road-Heena Petrol Pump,,,50X20,Jalna road,,,NL,Jalna road-Heena Petrol Pump,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed Heena Petrol Pump 50'x20'.JPG,1_Q00395_thumb_front
396, Beed,Jalna road-Heena Petrol Pump,,,20X20,Jalna road,,,NL,Jalna road-Heena Petrol Pump,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed Henna pump 20''X20'' (5).JPG,1_Q00396_thumb_front
397, Beed,Bus Stand,,,20X10,,,,NL,Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed bus stand 20''X10'' (2).jpg,1_Q00397_thumb_front
398, Beed,Opp Bus Stand,,,20X10,,,,NL,Opp Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed Opp.Bus Stand 20'x10' (6).JPG,1_Q00398_thumb_front
399, Beed,Opp Bus Stand,,,20X10,,,,NL,Opp Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed Opp.stand beed 20''X10'' (8).JPG,1_Q00399_thumb_front
400, Beed,Bus Stand,,,20X10,,,,NL,Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed_Bus Stand 20x10.JPG,1_Q00400_thumb_front
401, Beed,Opp Bus Stand,,,20X10,,,,NL,Opp Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Opp.stand beed 20''X10'' (3).JPG,1_Q00401_thumb_front
402, Beed,Shivaji Chauk,,,20X10,,,,NL,Shivaji Chauk,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/beed Shivaji chowk 20''X20'' (4).JPG,1_Q00402_thumb_front
403, Beed,Barshi road,,,40X20,Barshi road,,,NL,Barshi road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed  Barshi Road 40'x20' (12).JPG,1_Q00403_thumb_front
404, Beed,Barshi road,,,40X20,Barshi road,,,NL,Barshi road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed_Barshi_road_40_x20_.JPG,1_Q00404_thumb_front
405, Beed,Barshi road,,,40X20,Barshi road,,,NL,Barshi road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed-_Barshi_Road-_40x_20__5_.JPG,1_Q00405_thumb_front
406, Beed,Barshi road,,,30X20,Barshi road,,,NL,Barshi road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed  Barshi road 30''X20'' (4).JPG,1_Q00406_thumb_front
407, Beed,Barshi road-Bhagwan Pratisthan,,,30X15,Barshi road,,,NL,Barshi road-Bhagwan Pratisthan,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed Barshi Pool 30x15.jpg,1_Q00407_thumb_front
408, Beed,Nagar road-Balepir,,,40X20,,,,NL,Nagar road-Balepir,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed Nagar Road  Bale Peer 40'x20' (8).JPG,1_Q00408_thumb_front
409, Beed,Nagar road,,,30X20,,,,NL,Nagar road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed Nagar Road  30'x20' (1).JPG,1_Q00409_thumb_front
410, Beed,Nagar Naka,,,25X20,,,,NL,Nagar Naka,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Beed Naga Naka 25'x20' (2).JPG,1_Q00410_thumb_front
411, Beed,Beed Taluka Places,Beed Taluka Places ,Beed Taluka Places ,Taluka Places,Beed Taluka Places,Beed Taluka Places,Beed Taluka Places,Taluka Places,Beed Taluka Places,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Majalgaon Opp.Bus Stand  20x20.JPG,1_Q00411_thumb_front
412, Beed,Majalgaon-Opp Bus Stand,,,20X20,,,,NL,Majalgaon-Opp Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Majalgaon Opp.Bus Stand  20x20.JPG,1_Q00412_thumb_front
413, Beed,Majalgaon Bus Stand,,,20X10,,,,NL,Majalgaon Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Majalgaon Bus Stand  20x10 (1).JPG,1_Q00413_thumb_front
414, Beed,Majalgaon Bus Stand,,,20X10,,,,NL,Majalgaon Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Majalgaon_Bus_Stand_20_x10_3_.JPG,1_Q00414_thumb_front
415, Beed,Gevrai-Bus Stand,,,20X10,,,,NL,Gevrai-Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Gevrai Bus Stand 20'x10' (9).JPG,1_Q00415_thumb_front
416, Beed,Kej Bus Stand,,,20X10,,,,NL,Kej Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Kej  Bus Stand__20_X10___4_.JPG,1_Q00416_thumb_front
417, Beed,Wadwani-Main Chauk,,,20X10,,,,NL,Wadwani-Main Chauk,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Wadwani  Main Road 20'x10'.JPG,1_Q00417_thumb_front
418, Beed,Ambejogai Bus Stand,,,20X10,,,,NL,Ambejogai Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ambejogai  Bus stand  20x10 (4).JPG,1_Q00418_thumb_front
419, Beed,Jamkhed Bus Stand,,,20X10,,,,NL,Jamkhed Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Jamkhed Bus Stand 20'x10' 1(2).JPG,1_Q00419_thumb_front
420, Beed,Jamkhed Bus Stand,,,20X10,,,,NL,Jamkhed Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Jamkhed Bus Stand 20'x10' (2).JPG,1_Q00420_thumb_front
421, Beed,Patoda Main road,,,20X10,Patoda Main road,,,NL,Patoda Main road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Patoda Main Road 20x10..jpg,1_Q00421_thumb_front
422, Beed,Patoda Main road,,,20X10,Patoda Main road,,,NL,Patoda Main road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Patoda Main Road 20x10.jpg,1_Q00422_thumb_front
423, Beed,Parli Bus Stand,,,20X10,,,,NL,Parli Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Parli Bus Stand 20'x10'.JPG,1_Q00423_thumb_front
424, Beed,Parli Bus Stand,,,20X10,,,,NL,Parli Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/-Parli Bus Stand 20'x10' (2).JPG,1_Q00424_thumb_front
425, Beed,Parli Bus Stand,,,20X10,,,,NL,Parli Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Parli Bus Stand 20'x10' (2).JPG,1_Q00425_thumb_front
426, Beed,Parli Bus Stand,,,20X10,,,,NL,Parli Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Parli Bus Stand _20_X10___3_.JPG,1_Q00426_thumb_front
427, Beed,Ashti,,,20X10,,,,NL,Ashti,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Ashti_20__X10____5_.JPG,1_Q00427_thumb_front
428, Parbhani,Parbhani City,Parbhani City ,Parbhani City ,Parbhani City,Parbhani City,Parbhani City,Parbhani City,Parbhani City,Parbhani City,9225803751,operations.marquis@gmail.com,"http://www.marquisads.com/admin1/photos/opp Bus Stand, Parbhani_40x20.jpg",1_Q00428_thumb_front
429, Parbhani,Bus Stand road,,,40X20,,,,NL,Bus Stand road,9225803751,operations.marquis@gmail.com,"http://www.marquisads.com/admin1/photos/opp Bus Stand, Parbhani_40x20.jpg",1_Q00429_thumb_front
430, Parbhani,Jintoor Road,,,40X10,Jintoor Road,MP Square,,NL,Jintoor Road,9225803751,operations.marquis@gmail.com,"http://www.marquisads.com/admin1/photos/MP Square, Jintur Road, Parbhani_40x10.jpg",1_Q00430_thumb_front
431, Parbhani,Bus Stand,,,30X15,Bus Stand Road Parbhani,opp Bus Stand parbhani,,NL,Bus Stand,9225803751,operations.marquis@gmail.com,"http://www.marquisads.com/admin1/photos/Parbhani,_Bus_Stand-_30x15.jpg",1_Q00431_thumb_front
432, Parbhani,Station road,,,20X10,Parbhani Station road,,,NL,Station road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Parbhani_Station Road_20x10 a.jpg,1_Q00432_thumb_front
433, Parbhani,Station road,,,30X20,Parbhani Station road,,,NL,Station road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Parbhani_Station Road_30x20_3.jpg,1_Q00433_thumb_front
434, Parbhani,opp Natraj Rang Mandeer,,,20X10,,opp Natraj Rang Mandir,,NL,opp Natraj Rang Mandeer,9225803751,operations.marquis@gmail.com,"http://www.marquisads.com/admin1/photos/opp Natraj Rang Mandeer, Parbhani_20x10.jpg",1_Q00434_thumb_front
435, Parbhani,Near Shivaji College,,,20X10,,Shivaji College,,NL,Near Shivaji College,9225803751,operations.marquis@gmail.com,"http://www.marquisads.com/admin1/photos/Near Shivaji College, Parbhani_20x10.jpg",1_Q00435_thumb_front
436, Parbhani,Basmat road,,,50X20,Basmat road,,,NL,Basmat road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Parbhani_Vasmat Road _50x20  with lite a.jpg,1_Q00436_thumb_front
437, Parbhani,Basmat road,,,40X10,Basmat road,,,NL,Basmat road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Parbhani_Vasmat Road _40x10.jpg,1_Q00437_thumb_front
438, Parbhani,Overbridge,,,60x15,,Parbhani Over Bridge,,NL,Overbridge,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Parbhani_overbridge _60x15  C D.jpg,1_Q00438_thumb_front
439, Parbhani,Overbridge,,,30X15,,Parbhani Over Bridge,,NL,Overbridge,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Parbhani_Overbridge _30x15 B WITH LIGHT.jpg,1_Q00439_thumb_front
440, Parbhani,ST Workshop road,,,45X15,Workshop Road,,,NL,ST Workshop road,9225803751,operations.marquis@gmail.com,"http://www.marquisads.com/admin1/photos/St Workshop, Parbhani_45x15.jpg",1_Q00440_thumb_front
441, Ahmednagar,Ahmednagar Taluka Places,Ahmednagar Taluka Places ,Ahmednagar Taluka Places ,20X10,Ahmednagar Taluka Places,Ahmednagar Taluka Places,Ahmednagar Taluka Places,,Ahmednagar Taluka Places,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Babhaleshwa_Bus Stand _road_20x10_(2).jpg,1_Q00441_thumb_front
442, Ahmednagar,Babhaleshwa Bus Stand road,,,20X10,Rahata Main road,,,NL,Babhaleshwa Bus Stand road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Babhaleshwa_Bus Stand _road_20x10_(2).jpg,1_Q00442_thumb_front
443, Ahmednagar,Parner Lal Chauk,,,30X15,Rahata Main road,,,NL,Parner Lal Chauk,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Parner Lal Chauk 30x15.jpg,1_Q00443_thumb_front
444, Ahmednagar,Rahata Main Road,,,20X20,,,,NL,Rahata Main Road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Rahata__Main_Road_20x20__3_.jpg,1_Q00444_thumb_front
445, Ahmednagar,Rahata Bus Stand,,,20X20,,,,NL,Rahata Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Rahata_Bus_Stand_Rd.FCG_20x20.jpg,1_Q00445_thumb_front
446, Ahmednagar,Rahata Main Road,,,20X20,,,,NL,Rahata Main Road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Rahata_Main_road__20x20__8_.jpg,1_Q00446_thumb_front
447, Ahmednagar,Rahuri Bus Stand Inside,,,20X10,,,,NL,Rahuri Bus Stand Inside,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Rahuri_Bus_Stand_Inside_Facing_20X10___1_ (1).jpg,1_Q00447_thumb_front
448, Ahmednagar,Rahuri Main Chouk,,,20X10,,,,NL,Rahuri Main Chouk,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Rahuri_Bus_Stand_Inside_Facing_20X10___1_ (2).jpg,1_Q00448_thumb_front
449, Ahmednagar,Sangamner Bus Stand,,,20X20,,,,NL,Sangamner Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Rahuri_Main_Chouk_20x20.jpg,1_Q00449_thumb_front
450, Ahmednagar,Sangamner Bus Stand,,,20X20,,,,NL,Sangamner Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Sangamner Bus Stand 20x20 (1).jpg,1_Q00450_thumb_front
451, Ahmednagar,Sangamner Bus Stand,,,20X20,,,,NL,Sangamner Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Sangamner Bus Stand 20x20 (2).jpg,1_Q00451_thumb_front
452, Ahmednagar,Sangamner Bus Stand,,,20X20,,,,NL,Sangamner Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Sangamner Bus Stand 20x20 (3).jpg,1_Q00452_thumb_front
453, Ahmednagar,Shevgaon Bus Stand,,,20X10,,,,NL,Shevgaon Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Shevgaon_Bus_Stand_20x10 (1).jpg,1_Q00453_thumb_front
454, Ahmednagar,Shevgaon Bus Stand,,,20X10,,,,NL,Shevgaon Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Shevgaon_Bus_Stand_20x10 (2).jpg,1_Q00454_thumb_front
455, Ahmednagar,Shirdi Near Temple,,,40X20,,,,NL,Shirdi Near Temple,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Shirdi__Near_Temple_40x20___10_.jpg,1_Q00455_thumb_front
456, Ahmednagar,Shirdi Savli Vihir,,,44X25,,,,NL,Shirdi Savli Vihir,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Shirdi_Savli_Vihir_44x25__2_.jpg,1_Q00456_thumb_front
457, Ahmednagar,Shrigonda Bus Stand,,,20X10,,,,NL,Shrigonda Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Shrigonda_Bus_Stand_20x10.jpg,1_Q00457_thumb_front
458, Ahmednagar,Shrigonda Bus Stand,,,20X10,Shrirampur Newasa road,,,NL,Shrigonda Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Shrigonda_Bus_Stand_20x10__2_.jpg,1_Q00458_thumb_front
459, Ahmednagar,Shrigonda Bus Stand,,,40X10,Shrirampur Newasa road,,,NL,Shrigonda Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Shrigonda_Bus_Stand_40x10.jpg,1_Q00459_thumb_front
460, Ahmednagar,Shrirampur Bus Stand,,,30X10,,,,NL,Shrirampur Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Shrirampur Bus Stand 30X10.jpg,1_Q00460_thumb_front
461, Ahmednagar,Shrirampur Main Road,,,20X10,,,,NL,Shrirampur Main Road,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Shrirampur Main Road 20X10 (4).jpg,1_Q00461_thumb_front
462, Ahmednagar,Shrirampur opp  Bus Stand,,,30X15,,,,NL,Shrirampur opp  Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Shrirampur Opp Bus stand  30x15.jpg,1_Q00462_thumb_front
463, Aurangabad,Aurangabad City,Aurangabad City ,Aurangabad City ,Aurangabad City,Aurangabad City,Aurangabad City,Aurangabad City,Aurangabad City,Aurangabad City,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Aurangabad City,1_Q00463_thumb_front
464, Aurangabad,Aurangabad Taluka Places, Aurangabad Taluka Places , Aurangabad Taluka Places ,Aurangabad Taluka Places,Aurangabad Taluka Places,Aurangabad Taluka Places,Aurangabad Taluka Places,Aurangabad Taluka Places,Aurangabad Taluka Places,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Kannad- Bus Stand- 20x10.JPG,1_Q00464_thumb_front
465, Aurangabad,Kannad-Bus Stand,,,20X10,,,,NL,Kannad-Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Kannad- Bus Stand- 20x10.JPG,1_Q00465_thumb_front
466, Aurangabad,Kannad-Bus Stand,,,20X10,,,,NL,Kannad-Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Kannad-_Inside_Bus_Stand-_20x_10__9_.JPG,1_Q00466_thumb_front
467, Aurangabad,Sillod Bus Stand,,,20X10,,,,NL,Sillod Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Sillod_Bus_Stand_20x10.jpg,1_Q00467_thumb_front
468, Aurangabad,Sillod Bus Stand,,,20X10,,,,NL,Sillod Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Sillod_Bus_Stand_20x10_1.jpg,1_Q00468_thumb_front
469, Aurangabad,Soygaon-Main Market,,,20X10,,,,NL,Soygaon-Main Market,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/,1_Q00469_thumb_front
470, Aurangabad,Paithan Bus Stand,,,20X10,,,,NL,Paithan Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Paithan- Bus Stand- 20 x 10 (5).JPG,1_Q00470_thumb_front
471, Aurangabad,Paithan Bus Stand,,,20X10,,,,NL,Paithan Bus Stand,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Paithan_Bus_Stand_20x10__1_.JPG,1_Q00471_thumb_front
472, Aurangabad,Gangapur-Shivaji Chauk,,,20X10,,,,NL,Gangapur-Shivaji Chauk,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/Gangapur-_Shivaji_Chowk-_20_x_10__3_.JPG,1_Q00472_thumb_front
473, Aurangabad,Gangapur-Shivaji Chauk,,,20X10,,,,NL,Gangapur-Shivaji Chauk,9225803751,operations.marquis@gmail.com,http://www.marquisads.com/admin1/photos/,1_Q00473_thumb_front
